time,commanded_deg,real_deg,sim_deg,error_deg,real_vel_deg_s,sim_vel_deg_s,experiment_id,load_condition
0.00095,0.0,0.0879,0.1560,-0.0681,0.0,0.005,step_5,no_load
0.011746,0.0,0.0879,0.1561,-0.0682,0.0,0.005,step_5,no_load
0.022475,0.0,0.0879,0.1561,-0.0682,0.0,0.005,step_5,no_load
0.033297,0.0,0.0879,0.1561,-0.0682,0.0,0.004,step_5,no_load
0.044231,0.0,0.0879,0.1562,-0.0683,0.0,0.004,step_5,no_load
0.054779,0.0,0.0879,0.1562,-0.0683,0.0,0.004,step_5,no_load
0.065735,0.0,0.0879,0.1563,-0.0684,0.0,0.003,step_5,no_load
0.076249,0.0,0.0879,0.1458,-0.0579,0.0,-1.046,step_5,no_load
0.086765,0.0,0.0879,0.1352,-0.0473,0.0,-1.061,step_5,no_load
0.097861,0.0,0.0879,0.1261,-0.0382,0.0,-0.909,step_5,no_load
0.107982,0.0,0.0879,0.1184,-0.0305,0.0,-0.769,step_5,no_load
0.118828,0.0,0.0879,0.1119,-0.0240,0.0,-0.650,step_5,no_load
0.129185,0.0,0.0879,0.1064,-0.0185,0.0,-0.550,step_5,no_load
0.139509,0.0,0.0879,0.1018,-0.0139,0.0,-0.465,step_5,no_load
0.149984,0.0,0.0879,0.0978,-0.0099,0.0,-0.393,step_5,no_load
0.160968,0.0,0.0879,0.0930,-0.0051,0.0,-0.320,step_5,no_load
0.17147,0.0,0.0879,0.0904,-0.0025,0.0,-0.262,step_5,no_load
0.182405,0.0,0.0879,0.0882,-0.0003,0.0,-0.226,step_5,no_load
0.193014,0.0,0.0879,0.0862,0.0017,0.0,-0.196,step_5,no_load
0.203761,0.0,0.0879,0.0845,0.0034,0.0,-0.172,step_5,no_load
0.214416,0.0,0.0879,0.0830,0.0049,0.0,-0.152,step_5,no_load
0.224572,0.0,0.0879,0.0816,0.0063,0.0,-0.134,step_5,no_load
0.235114,0.0,0.0879,0.0799,0.0080,0.0,-0.116,step_5,no_load
0.245535,0.0,0.0879,0.0789,0.0090,0.0,-0.101,step_5,no_load
0.256096,0.0,0.0879,0.0779,0.0100,0.0,-0.091,step_5,no_load
0.266757,0.0,0.0879,0.0771,0.0108,0.0,-0.082,step_5,no_load
0.277341,0.0,0.0879,0.0764,0.0115,0.0,-0.074,step_5,no_load
0.287893,0.0,0.0879,0.0757,0.0122,0.0,-0.067,step_5,no_load
0.298593,0.0,0.0879,0.0751,0.0128,0.0,-0.061,step_5,no_load
0.30961,0.0,0.0879,0.0746,0.0133,0.0,-0.055,step_5,no_load
0.320167,0.0,0.0879,0.0738,0.0141,0.0,-0.049,step_5,no_load
0.330567,0.0,0.0879,0.0734,0.0145,0.0,-0.044,step_5,no_load
0.341217,0.0,0.0879,0.0730,0.0149,0.0,-0.040,step_5,no_load
0.352286,0.0,0.0879,0.0726,0.0153,0.0,-0.036,step_5,no_load
0.362759,0.0,0.0879,0.0723,0.0156,0.0,-0.033,step_5,no_load
0.373305,0.0,0.0879,0.0720,0.0159,0.0,-0.030,step_5,no_load
0.383563,0.0,0.0879,0.0717,0.0162,0.0,-0.028,step_5,no_load
0.394024,0.0,0.0879,0.0715,0.0164,0.0,-0.025,step_5,no_load
0.40464,0.0,0.0879,0.0712,0.0167,0.0,-0.023,step_5,no_load
0.414981,0.0,0.0879,0.0710,0.0169,0.0,-0.021,step_5,no_load
0.425785,0.0,0.0879,0.0707,0.0172,0.0,-0.019,step_5,no_load
0.436509,0.0,0.0879,0.0706,0.0173,0.0,-0.017,step_5,no_load
0.446618,0.0,0.0879,0.0704,0.0175,0.0,-0.015,step_5,no_load
0.457391,0.0,0.0879,0.0703,0.0176,0.0,-0.014,step_5,no_load
0.467949,0.0,0.0879,0.0702,0.0177,0.0,-0.013,step_5,no_load
0.478269,0.0,0.0879,0.0700,0.0179,0.0,-0.012,step_5,no_load
0.489186,0.0,0.0879,0.0699,0.0180,0.0,-0.011,step_5,no_load
0.499999,0.0,0.0879,0.0698,0.0181,0.0,-0.010,step_5,no_load
0.510275,0.0,0.0879,0.0697,0.0182,0.0,-0.009,step_5,no_load
0.520435,0.0,0.0879,0.0696,0.0183,0.0,-0.008,step_5,no_load
0.53167,0.0,0.0879,0.0695,0.0184,0.0,-0.007,step_5,no_load
0.541884,0.0,0.0879,0.0695,0.0184,0.0,-0.007,step_5,no_load
0.552506,0.0,0.0879,0.0694,0.0185,0.0,-0.006,step_5,no_load
0.563546,0.0,0.0879,0.0694,0.0185,0.0,-0.006,step_5,no_load
0.574131,0.0,0.0879,0.0693,0.0186,0.0,-0.005,step_5,no_load
0.584748,0.0,0.0879,0.0693,0.0186,0.0,-0.005,step_5,no_load
0.595442,0.0,0.0879,0.0692,0.0187,0.0,-0.004,step_5,no_load
